	SRR7359508.tabular	SRR7359507.tabular	SRR7359506.tabular	SRR7359505.tabular	SRR7359512.tabular	SRR7359511.tabular	SRR7359510.tabular	SRR7359509.tabular
6330403L08Rik	7.75399373053269	12.0858112476624	4.78890611361536	13.3278746730014	4.09111018031475	6.61837059907062	5.9434540116372	0
6330408M09Rik	15.5079874610654	4.39484045369541	7.66224978178458	2.85597314421459	11.2505529958656	10.4002966556824	6.79251887044251	8.0902975587471
6330409D20Rik	0	0	0	0	0	0	0	0
6330410L21Rik	0	3.29613034027156	9.57781222723073	0	1.02277754507869	0	0	2.02257438968677
6330411D24Rik	108.555912227458	30.7638831758679	23.9445305680768	66.6393733650071	180.008847933849	81.3114102171534	84.0574210217261	26.2934670659281
6330415B21Rik	0	0	0	0	0	0	0	0
6330415G19Rik	19.9388410213698	21.9742022684771	11.4933746726769	1.90398209614306	12.2733305409443	18.9096302830589	10.1887783056638	9.10158475359049
6330418K02Rik	7.75399373053269	3.29613034027156	8.62003100450765	12.3758836249299	6.13666527047213	14.1822227122942	16.9812971761063	1.01128719484339
6330419E04Rik	0	0	0	0	0	0	0	0
6330420H09Rik	0	0	0	0	0	0	0	0
6330537M06Rik	9.96942051068488	5.49355056711926	10.5355934499538	4.75995524035765	7.15944281555082	9.45481514152946	5.09438915283189	7.07901036390371
6330549D23Rik	34.339115092359	39.5535640832587	48.8468423588767	34.2716777305751	54.2072098891705	36.8737790519649	47.5476320930976	42.4740621834223
6330562C20Rik	260.312646667883	292.256890170745	462.608330575244	348.42872359418	287.400490167111	306.336010585555	377.833862168365	406.537452327042
6330576A10Rik	7.75399373053269	0	3.83112489089229	4.75995524035765	2.04555509015738	6.61837059907062	9.33971344685846	0
6430500D05Rik	0	0	0	0	3.06833263523606	0	0	0
6430503K07Rik	0	0	0	0	0	0	0	0
6430511E19Rik	0	0	0	0	0	0	0	0
6430548M08Rik	0	0	0	0	0	0	0	0
6430550D23Rik	52.0625293335766	40.6522741966826	87.1580912677996	75.2072927976509	69.5488730653508	61.4562984199415	51.7929563871242	37.4176262092053
6430553K19Rik	2.2154267801522	7.69097079396697	10.5355934499538	10.4719015287868	7.15944281555082	1.89096302830589	9.33971344685846	1.01128719484339
6430562O15Rik	0	0	0	0	0	0	0	0
6430571L13Rik	5.53856695038049	14.2832314745101	2.87334366816922	2.85597314421459	10.2277754507869	7.56385211322357	4.24532429402657	8.0902975587471
6430573P05Rik	2.2154267801522	14.2832314745101	4.78890611361536	5.71194628842918	6.13666527047213	14.1822227122942	0.849064858805314	6.06772316906032
6430584L05Rik	3.32314017022829	0	0	6.66393733650071	1.02277754507869	0	0.849064858805314	1.01128719484339
6430590A07Rik	0	0	0	0	0	0	0	0
6430628N08Rik	0	0	0	2.85597314421459	1.02277754507869	4.72740757076473	0	1.01128719484339
6430710C18Rik	19.9388410213698	3.29613034027156	6.70446855906151	22.8477851537167	32.728881442518	7.56385211322357	1.69812971761063	4.04514877937355
6430710M23Rik	0	0	0	0	0	0	0	0
6530401F13Rik	9.96942051068488	4.39484045369541	4.78890611361536	8.56791943264377	8.1822203606295	19.8551117972119	8.49064858805314	42.4740621834223
6530402F18Rik	0	0	0	0	0	0	0	0
6530403H02Rik	38.7699686526634	20.8754921550532	22.0289681226307	35.2236687786466	53.1844323440918	48.2195572218003	7.64158372924783	26.2934670659281
6530409C15Rik	994.726624288336	1110.79592467152	1053.55934499538	1652.65645945218	972.661445369832	1122.28655729955	1490.10882720333	1528.05495140836
6530411M01Rik	4.43085356030439	1.09871011342385	0	2.85597314421459	7.15944281555082	0.945481514152946	0	15.1693079226508
6530413G14Rik	7.75399373053269	1.09871011342385	0	7.61592838457224	14.3188856311016	3.78192605661178	0.849064858805314	0
6530437J22Rik	0	0	0	0	0	0	0	0
6720427I07Rik	752.137391861671	617.475083744205	598.61326420192	754.928901120723	677.078734842091	718.565950756239	708.969157102437	822.176489407674
6720464F23Rik	0	0	0	0	0	0	0	0
6720468P15Rik	2.2154267801522	10.9871011342385	9.57781222723073	18.0878299133591	5.11388772539344	19.8551117972119	5.09438915283189	1.01128719484339
6720469O03Rik	0	0	0	0	0	0	0	0
6720475M21Rik	0	0	0	0	0	0	0	0
6720482G16Rik	0	0	0	0	0	0	0	0
6720483E21Rik	1.1077133900761	1.09871011342385	14.3667183408461	0	1.02277754507869	7.56385211322357	0.849064858805314	0
6720489N17Rik	367.760845505265	341.698845274818	358.210177298429	447.435792593619	382.518801859429	435.866978024508	302.267089734692	363.052102948776
6820402A03Rik	0	0	0	0	0	0	0	0
6820408C15Rik	8.86170712060878	18.6780719282055	26.817874236246	28.5597314421459	16.364440721259	25.5280008821296	39.0569835050445	17.1918823123376
6820426E19Rik	0	0	0	0	1.02277754507869	0	0	1.01128719484339
6820431F20Rik	351.145144654123	310.93496209895	342.88567773486	358.900625122967	382.518801859429	370.628753547955	342.173138098542	373.16497489721
7120432I05Rik	0	0	0	0	0	0	0	0
7330404K18Rik	0	0	0	0	0	0	0	0
7330423F06Rik	0	0	0	0	0	0	0	0
7420426K07Rik	0	0	0	0	0	0	0	0
7420700N18Rik	1.1077133900761	0	0	0	0	0	0	3.03386158453016
7420701I03Rik	2.2154267801522	0	1.91556244544615	0	10.2277754507869	2.83644454245884	0	7.07901036390371
7530414M10Rik	0	0	0	0	0	0	5.9434540116372	0
7530416G11Rik	0	1.09871011342385	0	0	2.04555509015738	0	0	2.02257438968677
7530428D23Rik	5.53856695038049	2.19742022684771	0	22.8477851537167	16.364440721259	11.3457781698354	2.54719457641594	15.1693079226508
7630403G23Rik	0	0	1.91556244544615	1.90398209614306	3.06833263523606	5.67288908491768	10.1887783056638	1.01128719484339
8030423F21Rik	0	0	0	0	1.02277754507869	0.945481514152946	0	0
8030423J24Rik	0	0	0	0	0	0	0	0
8030442B05Rik	37.6622552625873	10.9871011342385	14.3667183408461	22.8477851537167	53.1844323440918	22.6915563396707	32.2644646346019	30.3386158453016
8030443G20Rik	1.1077133900761	10.9871011342385	5.74668733633844	0.95199104807153	14.3188856311016	3.78192605661178	7.64158372924783	7.07901036390371
8030445P17Rik	0	0	0	0	0	0	0	0
8030451A03Rik	7.75399373053269	7.69097079396697	1.91556244544615	11.4238925768584	22.5011059917311	6.61837059907062	1.69812971761063	19.2144567020244
8030451O07Rik	2.2154267801522	0	0.957781222723073	0	0	0	0	0
8030453O22Rik	0	0	0	0	0	0	0	0
8030455M16Rik	1.1077133900761	0	0	0.95199104807153	3.06833263523606	2.83644454245884	0	1.01128719484339
8030456M14Rik	18.8311276312937	18.6780719282055	31.6067803498614	9.5199104807153	20.4555509015738	11.3457781698354	8.49064858805314	13.146733532964
8030462N17Rik	2779.25289570093	3088.47412883445	3287.10515638559	3705.1491590944	3047.87708433449	3549.33760413016	3240.88056605988	3593.10340327856
8030474K03Rik	2.2154267801522	3.29613034027156	6.70446855906151	2.85597314421459	1.02277754507869	1.89096302830589	0.849064858805314	3.03386158453016
8030487O14Rik	0	0	0	0	0	0	0	0
8430406P12Rik	0	0	0	0	0	0	0	0
8430419K02Rik	321.236883122068	530.676984783721	612.022201320043	568.338655698704	370.245471318485	551.215722751168	702.176638231995	354.961805390029
8430422H06Rik	8.86170712060878	10.9871011342385	14.3667183408461	32.367695634432	12.2733305409443	11.3457781698354	2.54719457641594	2.02257438968677
8430422M14Rik	0	0	0	0	0	0	0	0
8430423G03Rik	0	0	0	0	0	0	0	0
8430426J06Rik	31.0159749221307	28.5664629490202	14.3667183408461	64.7353912688641	54.2072098891705	38.7647420802708	24.6228809053541	12.1354463381206
8430429K09Rik	121.848472908371	180.188458601512	141.751620963015	101.863042143654	156.484964397039	157.895412863542	172.360166337479	156.749515200725
8430430B14Rik	141.787313929741	279.072368809659	232.740837121707	262.749529267742	145.234411401174	222.188155825942	244.530679335931	151.693079226508
8430432A02Rik	0	0	0	0	0	0	0	0
8430436N08Rik	0	3.29613034027156	6.70446855906151	0	1.02277754507869	0	0	4.04514877937355
8430437L04Rik	5.53856695038049	2.19742022684771	4.78890611361536	0	2.04555509015738	0.945481514152946	0	7.07901036390371
9030025P20Rik	31.0159749221307	43.9484045369541	44.0579362452613	45.6955703074334	57.2755425244065	46.3285941934944	57.7364103987614	39.4402005988921
9030204H09Rik	0	0	0	0	0	0	0	0
9030404E10Rik	2.2154267801522	6.59226068054312	5.74668733633844	11.4238925768584	6.13666527047213	9.45481514152946	11.0378431644691	0
9030407P20Rik	11.077133900761	4.39484045369541	4.78890611361536	0	3.06833263523606	0	0	4.04514877937355
9030607J07Rik	0	0	0	0	0	0	0	0
9030612E09Rik	0	0	0	0	0	0	0	0
9030616G12Rik	0	0	0	2.85597314421459	0	0.945481514152946	1.69812971761063	0
9030619P08Rik	649.120046584594	438.385335256117	508.581829265952	257.989574027385	357.972140777541	290.262824844954	570.571585117171	271.024968218028
9030622O22Rik	15.5079874610654	7.69097079396697	1.91556244544615	8.56791943264377	34.7744365326754	15.1277042264471	5.09438915283189	9.10158475359049
9030624G23Rik	11.077133900761	17.5793618147816	18.1978432317384	19.0398209614306	20.4555509015738	49.1650387359532	30.5663349169913	28.3160414556148
9030625G05Rik	0	0	0.957781222723073	0.95199104807153	7.15944281555082	1.89096302830589	0	0
9130002K18Rik	0	0	0	0	0	0	0	0
9130008F23Rik	65.3550900144898	68.1200270322789	66.086904367892	94.2471137590815	104.323309598026	72.8020765897769	89.151810174558	81.9142627823144
9130015A21Rik	0	0	0	0	0	0	0	0
9130015G15Rik	0	0	0	0	0	0	0	0
9130015L21Rik	0	3.29613034027156	0	0	8.1822203606295	0	0	0
9130016M20Rik	0	0	0	0	2.04555509015738	0	0	0
9130017K11Rik	1.1077133900761	0	0	0	2.04555509015738	4.72740757076473	0	0
9130019O22Rik	63.1396632343376	58.2316360114642	54.5935296952151	61.8794181246495	83.8677586964524	47.2740757076473	56.8873455399561	59.6659444957599
9130019P16Rik	86.4016444259357	78.0084180530935	57.4668733633844	104.719015287868	122.733305409443	98.3300774719064	95.9443290450005	62.69980608029
9130023H24Rik	125.171613078599	119.7594023632	138.878277294846	68.5433554611502	160.576074577354	89.8207438445299	109.529366785886	76.8578268080974
9130024F11Rik	21.0465544114459	13.1845213610862	6.70446855906151	7.61592838457224	21.4783284466524	12.2912596839883	5.09438915283189	19.2144567020244
9130204K15Rik	21.0465544114459	20.8754921550532	5.74668733633844	22.8477851537167	20.4555509015738	15.1277042264471	19.5284917525222	1.01128719484339
9130208D14Rik	0	0	0	0	0	0	0	0
9130209A04Rik	3.32314017022829	6.59226068054312	0	0.95199104807153	11.2505529958656	1.89096302830589	1.69812971761063	0
9130213A22Rik	0	0	0	0	0	0	0	0
9130214F15Rik	0	0	0	0	0	0	0	0
9130221F21Rik	5.53856695038049	2.19742022684771	17.2400620090153	7.61592838457224	3.06833263523606	10.4002966556824	0	1.01128719484339
9130221H12Rik	0	0	0	0	0	0	0	0
9130227L01Rik	24.3696945816742	7.69097079396697	6.70446855906151	0	5.11388772539344	5.67288908491768	13.585037740885	2.02257438968677
9130230L23Rik	4.43085356030439	3.29613034027156	0	0.95199104807153	7.15944281555082	2.83644454245884	5.09438915283189	7.07901036390371
9130230N09Rik	0	0	0	0	0	0	0	0
9130401M01Rik	219.327251235067	174.694908034393	186.767338430999	135.182728826157	133.983858405308	137.094819552177	126.510663961992	134.501196914171
9130409I23Rik	0	1.09871011342385	0	0	5.11388772539344	0	0	0
9130410C08Rik	5.53856695038049	2.19742022684771	24.9023117907999	9.5199104807153	15.3416631761803	14.1822227122942	55.1892158223454	5.05643597421694
9130604C24Rik	0	0	0	0	0	0	0	0
9230009I02Rik	0	0	0	0	6.13666527047213	1.89096302830589	0	0
9230019H11Rik	0	0	0	0	0	0	0	0
9230020A06Rik	7.75399373053269	12.0858112476624	0	0.95199104807153	7.15944281555082	2.83644454245884	0.849064858805314	4.04514877937355
9230102K24Rik	1.1077133900761	0	9.57781222723073	5.71194628842918	10.2277754507869	0.945481514152946	0	0
9230102O04Rik	0	0	0	0	0	0	0	0
9230104M06Rik	2.2154267801522	5.49355056711926	1.91556244544615	2.85597314421459	10.2277754507869	6.61837059907062	2.54719457641594	3.03386158453016
9230105E05Rik	0	0	0	0	0	0	0	0
9230106D20Rik	5.53856695038049	1.09871011342385	0.957781222723073	1.90398209614306	0	0	2.54719457641594	2.02257438968677
9230109A22Rik	23.2619811915981	47.2445348772257	25.860093013523	40.9356150670758	25.5694386269672	33.0918529953531	37.3588537874338	17.1918823123376
9230110F11Rik	0	0	0	0	0	0	0	0
9230111E07Rik	21.0465544114459	15.3819415879339	11.4933746726769	27.6077403940744	17.3872182663377	20.8005933113648	45.849502375487	7.07901036390371
9230112D13Rik	0	0	0	0	1.02277754507869	2.83644454245884	0	0
9230112E08Rik	57.6010962839571	51.6393753309211	55.5513109179382	75.2072927976509	71.5944281555082	38.7647420802708	90.0008750333633	35.3950518195186
9230112J17Rik	31.0159749221307	15.3819415879339	28.7334366816922	22.8477851537167	26.5922161720459	25.5280008821296	51.7929563871242	29.3273286504582
9230114J08Rik	0	0	0	0	0	0	0	0
9230114K14Rik	135.141033589284	157.115546219611	166.653932753815	112.334943672441	133.983858405308	167.350228005071	180.001750066727	132.478622524484
9230116L04Rik	4.43085356030439	3.29613034027156	0	2.85597314421459	8.1822203606295	6.61837059907062	3.39625943522126	2.02257438968677
9230116N13Rik	60.9242364541854	81.3045483933651	32.5645615725845	51.4075165958626	53.1844323440918	52.946964792565	96.7933939038058	44.496636573109
9230117E06Rik	0	0	0	0	0	0	0	0
9330020H09Rik	0	0	0	0	0	0	0	0
9330102E08Rik	5.53856695038049	1.09871011342385	18.1978432317384	3.80796419228612	5.11388772539344	0.945481514152946	9.33971344685846	15.1693079226508
9330104G04Rik	15.5079874610654	8.78968090739082	1.91556244544615	17.1358388652875	5.11388772539344	14.1822227122942	0	1.01128719484339
9330111N05Rik	25.4774079717503	8.78968090739082	9.57781222723073	19.0398209614306	39.8883242580688	44.4376311651885	22.0756863289382	11.1241591432773
9330117O12Rik	35.4468284824351	1.09871011342385	0	0.95199104807153	40.9111018031475	28.3644454245884	5.9434540116372	9.10158475359049
9330118I20Rik	0	0	0	0	9.20499790570819	0	0	0
9330121J05Rik	0	0	0	0	0	0	0	0
9330121K16Rik	0	0	0	0	0	0	0	0
9330136K24Rik	38.7699686526634	24.1716224953248	38.3112489089229	45.6955703074334	26.5922161720459	40.6557051085767	27.1700754817701	47.5304981576392
9330151L19Rik	0	0	0	0	0	0	0	0
9330154J02Rik	7.75399373053269	3.29613034027156	0	0	4.09111018031475	0	2.54719457641594	0
9330154K18Rik	0	0	0	0	0	0	0	0
9330158H04Rik	11.077133900761	12.0858112476624	4.78890611361536	10.4719015287868	25.5694386269672	20.8005933113648	13.585037740885	24.2708926762413
9330159F19Rik	0	0	0	0.95199104807153	0	0	0	0
9330159M07Rik	93.0479247663922	93.3903596410275	94.8203410495842	99.0070689994391	107.391642233262	98.3300774719064	98.4915236214165	142.591494472918
9330159N22Rik	0	0	0	0	0	0	0	0
9330160F10Rik	23.2619811915981	9.88839102081467	18.1978432317384	10.4719015287868	24.5466610818885	29.3099269387413	18.6794268937169	39.4402005988921
9330161L09Rik	34.339115092359	17.5793618147816	23.9445305680768	13.3278746730014	30.6833263523606	14.1822227122942	22.0756863289382	12.1354463381206
9330162012Rik	0	4.39484045369541	0	6.66393733650071	0	7.56385211322357	1.69812971761063	3.03386158453016
9330162B11Rik	0	0	0	0	0	0	0	0
9330162G02Rik	14.4002740709893	37.356143856411	29.6912179044153	11.4238925768584	18.4099958114164	20.8005933113648	15.2831674584957	2.02257438968677
9330171B17Rik	0	0	0	0	0	0	0	0
9330175E14Rik	43.2008222129678	38.4548539698349	37.3534676861998	29.5117224902174	13.2961080860229	39.7102235944237	28.0191403405754	44.496636573109
9330175M20Rik	13.2925606809132	9.88839102081467	10.5355934499538	19.0398209614306	27.6149937171246	14.1822227122942	6.79251887044251	8.0902975587471
9330178D15Rik	0	1.09871011342385	0	3.80796419228612	0	5.67288908491768	4.24532429402657	1.01128719484339
9330179D12Rik	49.8471025534244	32.9613034027156	49.8046235815998	45.6955703074334	49.093322163777	52.946964792565	28.8682051993807	62.69980608029
9330182L06Rik	394.345966867091	511.998912855515	573.710952411121	585.474494563991	503.206552178715	763.003581921428	535.759925906153	658.347963843045
9330182O14Rik	7.75399373053269	21.9742022684771	0	2.85597314421459	5.11388772539344	0.945481514152946	0	2.02257438968677
9330185C12Rik	45.41624899312	60.4290562383119	28.7334366816922	10.4719015287868	37.8427691679115	31.2008899670472	10.1887783056638	30.3386158453016
9330188P03Rik	1.1077133900761	1.09871011342385	11.4933746726769	5.71194628842918	21.4783284466524	8.50933362737652	0	1.01128719484339
9330198I05Rik	2.2154267801522	0	3.83112489089229	6.66393733650071	4.09111018031475	14.1822227122942	6.79251887044251	17.1918823123376
9330198N18Rik	18.8311276312937	3.29613034027156	3.83112489089229	7.61592838457224	10.2277754507869	7.56385211322357	0	1.01128719484339
9330199G10Rik	13.2925606809132	0	0.957781222723073	0	7.15944281555082	5.67288908491768	0	4.04514877937355
9430002A10Rik	3.32314017022829	2.19742022684771	8.62003100450765	2.85597314421459	10.2277754507869	5.67288908491768	4.24532429402657	6.06772316906032
9430007M09Rik	1.1077133900761	0	0	0	0	0.945481514152946	0.849064858805314	2.02257438968677
9430014N10Rik	0	0	0	0	0	0	2.54719457641594	0
9430015G10Rik	540.564134357136	502.110521834701	498.046235815998	606.418297621565	568.664315063751	604.162687543733	505.193590989162	582.501424229791
9430018G01Rik	0	0	0	0	0	0	0	0
9430021M05Rik	1.1077133900761	0	0	0	6.13666527047213	0.945481514152946	0.849064858805314	0
9430024E24Rik	0	0	0	0	0	1.89096302830589	0	0
9430025C20Rik	0	0	0	0	0	0	0	0
9430031K09Rik	0	0	0	0	0	0	0	0
9430034N14Rik	0	0	0	0	0	0	0	0
9430037G07Rik	3.32314017022829	6.59226068054312	11.4933746726769	4.75995524035765	5.11388772539344	12.2912596839883	10.1887783056638	15.1693079226508
9430037O13Rik	55.3856695038049	41.7509843101064	32.5645615725845	33.3196866825036	49.093322163777	45.3831126793414	24.6228809053541	36.4063390143619
9430038I01Rik	187.203562922861	227.432993478738	238.487524458045	265.605502411957	230.124947642705	165.459264976766	224.153122724603	173.941397513063
9430041J12Rik	6.64628034045659	13.1845213610862	3.83112489089229	1.90398209614306	18.4099958114164	5.67288908491768	17.8303620349116	5.05643597421694
9430053O09Rik	0	0	0	0	0	0	0	0
9430060I03Rik	3.32314017022829	5.49355056711926	3.83112489089229	10.4719015287868	10.2277754507869	8.50933362737652	35.6607240698232	19.2144567020244
9430062P05Rik	0	0	0	0.95199104807153	3.06833263523606	0	0.849064858805314	0
9430064I24Rik	0	0	0	0	0	0	0	0
9430065F17Rik	9.96942051068488	6.59226068054312	2.87334366816922	1.90398209614306	6.13666527047213	4.72740757076473	5.09438915283189	0
9430068D22Rik	0	0	0	0	0	0	0	0
9430069I07Rik	0	0	0	0	0	0	0	0
9430073C21Rik	0	0	0	0	1.02277754507869	0	0	0
9430078K24Rik	0	4.39484045369541	0	1.90398209614306	1.02277754507869	0.945481514152946	5.09438915283189	6.06772316906032
9430081H08Rik	28.8005481419786	8.78968090739082	20.1134056771845	11.4238925768584	16.364440721259	12.2912596839883	29.717270058186	20.2257438968677
9430083B18Rik	1.1077133900761	0	0	0	0	0	0	0
9430085M18Rik	1.1077133900761	2.19742022684771	0	6.66393733650071	0	1.89096302830589	12.7359728820797	0
9430087B13Rik	0	0	0	0	0	0	0	0
9430087J23Rik	0	0	0	0	0	0	0	0
9430091E24Rik	629.181205563224	686.693820889908	648.41788778352	670.201697842357	636.167633038944	572.016316062532	635.94957924518	579.467562645261
9430092D12Rik	0	0	0	0	0	0	0	0
9430093N23Rik	0	0	0	0	0	0	0	0
9430097D07Rik	1.1077133900761	5.49355056711926	0	0	1.02277754507869	0	4.24532429402657	0
9430099M06Rik	0	0	0	0	0	0	0	0
9530002B09Rik	1.1077133900761	1.09871011342385	0	0	0	0	0	1.01128719484339
9530003J23Rik	0	0	0.957781222723073	0	0	0	0	0
9530003O04Rik	0	0	0	0	0	0	0	0
9530013L04Rik	0	0	0	0	0	0	0	0
9530014B07Rik	0	2.19742022684771	0	0	0	0	0	0
9530018F02Rik	104.125058667153	147.227155198796	117.807090394938	95.199104807153	150.348299126567	183.423413745672	219.058733571771	140.568920083231
9530018H14Rik	0	0	0	0	0	0.945481514152946	0	0
9530020I12Rik	0	0	7.66224978178458	0.95199104807153	4.09111018031475	4.72740757076473	0	8.0902975587471
9530022L04Rik	0	0	0	0	0	0	0	0
9530026F06Rik	1.1077133900761	2.19742022684771	0	2.85597314421459	2.04555509015738	2.83644454245884	0	0
9530026P05Rik	114.094479177838	78.0084180530935	82.3691851541843	195.158164854664	100.232199417711	130.476448953107	73.8686427160623	140.568920083231
9530034A14Rik	0	0	0	0	0	0	0	0
9530034E10Rik	0	0	0	0	0	0	0	0
9530036M11Rik	0	0	0	0	0	0	0	0
9530036O11Rik	50.9548159435005	46.1458247638018	24.9023117907999	74.2553017495794	67.5033179751934	41.6011866227296	54.3401509635401	38.4289134040487
